"Subject","Function"
"FFmpeg","libavcodec/dca_exss.c:set_exss_offsets"
"FFmpeg","libavcodec/dcadec.c:dcadec_init"
"FFmpeg","libavcodec/dcahuff.c:ff_dca_init_vlcs"
"FFmpeg","libavcodec/dca_core.c:ff_dca_core_init"
"FFmpeg","libavutil/fixed_dsp.c:avpriv_alloc_fixed_dsp"
"FFmpeg","libavutil/x86/fixed_dsp_init.c:ff_fixed_dsp_init_x86"
"FFmpeg","libavcodec/dcadct.c:ff_dcadct_init"
"FFmpeg","libavcodec/synth_filter.c:ff_synth_filter_init"
"FFmpeg","libavcodec/x86/synth_filter_init.c:ff_synth_filter_init_x86"
"FFmpeg","libavcodec/dca_lbr.c:ff_dca_lbr_init"
"FFmpeg","libavcodec/dca_lbr.c:init_tables"
"FFmpeg","libavcodec/dcadsp.c:ff_dcadsp_init"
"FFmpeg","libavcodec/x86/dcadsp_init.c:ff_dcadsp_init_x86"
"FFmpeg","libavcodec/dcadec.c:dcadec_decode_frame"
"FFmpeg","libavcodec/dca_core.c:ff_dca_core_parse"
"FFmpeg","libavcodec/dca_core.c:parse_frame_header"
"FFmpeg","libavcodec/dca_core.c:alloc_sample_buffer"
"FFmpeg","libavutil/mem.c:av_fast_mallocz"
"FFmpeg","libavcodec/dca_core.c:erase_adpcm_history"
"FFmpeg","libavcodec/dca_core.c:parse_frame_data"
"FFmpeg","libavcodec/dca_core.c:parse_coding_header"
"FFmpeg","libavcodec/dca_core.c:parse_subframe_header"
"FFmpeg","libavcodec/dca_core.c:dca_get_vlc"
"FFmpeg","libavcodec/dca_core.c:parse_scale"
"FFmpeg","libavcodec/dca_core.c:parse_joint_scale"
"FFmpeg","libavcodec/dca_core.c:parse_subframe_audio"
"FFmpeg","libavcodec/dca_core.c:get_array"
"FFmpeg","libavcodec/dcamath.h:mul23"
"FFmpeg","libavcodec/dcamath.h:mul__"
"FFmpeg","libavcodec/dcamath.h:norm__"
"FFmpeg","libavcodec/dcamath.h:clip23"
"FFmpeg","libavcodec/dca_core.c:extract_audio"
"FFmpeg","libavcodec/dca_core.c:parse_huffman_codes"
"FFmpeg","libavcodec/dca_core.c:parse_block_codes"
"FFmpeg","libavcodec/dca_core.c:decode_blockcodes"
"FFmpeg","libavcodec/dca_core.c:dequantize"
"FFmpeg","libavcodec/dca_core.c:inverse_adpcm"
"FFmpeg","libavcodec/dcamath.h:norm13"
"FFmpeg","libavcodec/dca_core.c:parse_optional_info"
"FFmpeg","libavcodec/dca_core.c:parse_aux_data"
"FFmpeg","libavcodec/dca_xll.c:ff_dca_xll_parse"
"FFmpeg","libavcodec/dca_xll.c:clear_pbr"
"FFmpeg","libavcodec/dca_xll.c:parse_frame_pbr"
"FFmpeg","libavcodec/dca_xll.c:parse_frame"
"FFmpeg","libavcodec/dca_xll.c:parse_common_header"
"FFmpeg","libavcodec/dca_xll.c:parse_sub_headers"
"FFmpeg","libavcodec/dca_xll.c:chs_parse_header"
"FFmpeg","libavcodec/dca_xll.c:parse_dmix_coeffs"
"FFmpeg","libavcodec/dcamath.h:mul16"
"FFmpeg","libavcodec/dca_xll.c:get_linear"
"FFmpeg","libavcodec/dca_xll.c:is_hier_dmix_chset"
"FFmpeg","libavcodec/dca_xll.c:find_next_hier_dmix_chset"
"FFmpeg","libavcodec/dca_xll.c:prescale_down_mix"
"FFmpeg","libavcodec/dcamath.h:mul15"
"FFmpeg","libavcodec/dca_xll.c:parse_navi_table"
"FFmpeg","libavcodec/dca_xll.c:parse_band_data"
"FFmpeg","libavcodec/dca_xll.c:chs_alloc_msb_band_data"
"FFmpeg","libavcodec/dca_xll.c:chs_alloc_lsb_band_data"
"FFmpeg","libavcodec/dca_xll.c:chs_parse_band_data"
"FFmpeg","libavcodec/dca_xll.c:get_linear_array"
"FFmpeg","libavcodec/dca_xll.c:get_rice_array"
"FFmpeg","libavcodec/dca_xll.c:get_rice"
"FFmpeg","libavcodec/dca_xll.c:get_rice_un"
"FFmpeg","libavcodec/dca_xll.c:get_array"
"FFmpeg","libavcodec/dca_xll.c:chs_clear_band_data"
"FFmpeg","libavcodec/dca_xll.c:parse_frame_no_pbr"
"FFmpeg","libavcodec/dca_xll.c:copy_to_pbr"
"FFmpeg","libavcodec/dca_lbr.c:ff_dca_lbr_parse"
"FFmpeg","libavcodec/dca_lbr.c:parse_decoder_init"
"FFmpeg","libavcodec/dca_lbr.c:init_sample_rate"
"FFmpeg","libavcodec/dca_lbr.c:alloc_sample_buffer"
"FFmpeg","libavcodec/dca_lbr.c:ff_dca_lbr_flush"
"FFmpeg","libavcodec/dca_lbr.c:parse_lfe_chunk"
"FFmpeg","libavcodec/dca_lbr.c:parse_lfe_24"
"FFmpeg","libavcodec/dca_lbr.c:parse_lfe_16"
"FFmpeg","libavcodec/dca_lbr.c:parse_tonal_chunk"
"FFmpeg","libavcodec/dca_lbr.c:parse_tonal"
"FFmpeg","libavcodec/dca_lbr.c:parse_vlc"
"FFmpeg","libavcodec/dca_lbr.c:parse_tonal_group"
"FFmpeg","libavcodec/dca_lbr.c:parse_grid_1_chunk"
"FFmpeg","libavcodec/dca_lbr.c:parse_scale_factors"
"FFmpeg","libavcodec/dca_lbr.c:ensure_bits"
"FFmpeg","libavcodec/dca_lbr.c:parse_st_code"
"FFmpeg","libavcodec/dca_lbr.c:parse_high_res_grid"
"FFmpeg","libavcodec/dca_lbr.c:parse_lpc"
"FFmpeg","libavcodec/dca_lbr.c:convert_lpc"
"FFmpeg","libavcodec/dca_lbr.c:parse_ts"
"FFmpeg","libavcodec/dca_lbr.c:parse_grid_3"
"FFmpeg","libavcodec/dca_lbr.c:parse_ch"
"FFmpeg","libavcodec/dca_lbr.c:lbr_rand"
"FFmpeg","libavcodec/dca_lbr.c:parse_ts1_chunk"
"FFmpeg","libavcodec/dca_lbr.c:parse_grid_2"
"FFmpeg","libavcodec/dca_lbr.c:parse_ts2_chunk"
"FFmpeg","libavcodec/dca_lbr.c:parse_grid_1_sec_ch"
"FFmpeg","libavcodec/dca_core.c:ff_dca_core_parse_exss"
"FFmpeg","libavcodec/dca_core.c:parse_xxch_frame"
"FFmpeg","libavcodec/dca_core.c:parse_xch_frame"
"FFmpeg","libavcodec/dca_core.c:parse_xbr_frame"
"FFmpeg","libavcodec/dca_core.c:parse_xbr_subframe"
"FFmpeg","libavcodec/dca_core.c:parse_x96_frame_exss"
"FFmpeg","libavcodec/dca_core.c:alloc_x96_sample_buffer"
"FFmpeg","libavcodec/dca_core.c:erase_x96_adpcm_history"
"FFmpeg","libavcodec/dca_core.c:parse_x96_frame_data"
"FFmpeg","libavcodec/dca_core.c:parse_x96_coding_header"
"FFmpeg","libavcodec/dca_core.c:parse_x96_subframe_header"
"FFmpeg","libavcodec/dca_core.c:parse_x96_subframe_audio"
"FFmpeg","libavcodec/dca_core.c:rand_x96"
"FFmpeg","libavcodec/dcamath.h:mul31"
"FFmpeg","libavcodec/dca_core.c:parse_x96_frame"
"FFmpeg","libavcodec/dca_lbr.c:ff_dca_lbr_filter_frame"
"FFmpeg","libavcodec/dca_lbr.c:decode_grid"
"FFmpeg","libavcodec/dca_lbr.c:random_ts"
"FFmpeg","libavcodec/dca_lbr.c:filter_ts"
"FFmpeg","libavcodec/dca_lbr.c:synth_lpc"
"FFmpeg","libavcodec/dca_lbr.c:predict"
"FFmpeg","libavcodec/dca_lbr.c:decode_part_stereo"
"FFmpeg","libavcodec/dca_lbr.c:transform_channel"
"FFmpeg","libavcodec/dca_lbr.c:base_func_synth"
"FFmpeg","libavcodec/dca_lbr.c:synth_tones"
"FFmpeg","libavcodec/utils.c:ff_side_data_update_matrix_encoding"
"FFmpeg","libavcodec/dca_core.c:ff_dca_core_filter_fixed"
"FFmpeg","libavcodec/dca_core.c:set_filter_mode"
"FFmpeg","libavcodec/dca_core.c:erase_dsp_history"
"FFmpeg","libavcodec/dca_core.c:map_prm_ch_to_spkr"
"FFmpeg","libavcodec/dca_xll.c:ff_dca_xll_filter_frame"
"FFmpeg","libavcodec/dca_xll.c:force_lossy_output"
"FFmpeg","libavcodec/dca_core.h:ff_dca_core_map_spkr"
"FFmpeg","libavcodec/dca_xll.c:chs_filter_band_data"
"FFmpeg","libavcodec/dcamath.h:norm16"
"FFmpeg","libavcodec/dca_xll.c:combine_residual_frame"
"FFmpeg","libavcodec/dca_xll.c:chs_get_lsb_width"
"FFmpeg","libavcodec/dca_xll.c:chs_assemble_msbs_lsbs"
"FFmpeg","libavcodec/dca_xll.c:scale_down_mix"
"FFmpeg","libavcodec/dca_xll.c:undo_down_mix"
"FFmpeg","libavcodec/dca_xll.c:chs_assemble_freq_bands"
"FFmpeg","libavcodec/dcadec.c:ff_dca_set_channel_layout"
"FFmpeg","libavcodec/dcadec.c:ff_dca_downmix_to_stereo_fixed"
"FFmpeg","libavcodec/dca_core.c:ff_dca_core_filter_frame"
"FFmpeg","libavcodec/dca_core.c:filter_frame_fixed"
"FFmpeg","libavcodec/dca_core.c:filter_frame_float"
"FFmpeg","libavcodec/dcadec.c:ff_dca_downmix_to_stereo_float"
"FFmpeg","libavcodec/dcadec.c:dcadec_close"
"FFmpeg","libavcodec/dca_core.c:ff_dca_core_close"
"FFmpeg","libavcodec/dca_xll.c:ff_dca_xll_close"
"FFmpeg","libavcodec/dca_lbr.c:ff_dca_lbr_close"
"FFmpeg","libavcodec/dcadec.c:dcadec_flush"
"FFmpeg","libavcodec/dca_core.c:ff_dca_core_flush"
"FFmpeg","libavcodec/dca_xll.c:ff_dca_xll_flush"
"FFmpeg","libavcodec/dcadsp.c:decode_hf_c"
"FFmpeg","libavcodec/dcadsp.c:decode_joint_c"
"FFmpeg","libavcodec/dcamath.h:mul17"
"FFmpeg","libavcodec/dcadsp.c:lfe_fir0_float_c"
"FFmpeg","libavcodec/dcadsp.c:lfe_fir_float_c"
"FFmpeg","libavcodec/dcadsp.c:lfe_fir1_float_c"
"FFmpeg","libavcodec/dcadsp.c:lfe_x96_float_c"
"FFmpeg","libavcodec/dcadsp.c:sub_qmf32_float_c"
"FFmpeg","libavcodec/dcadsp.c:sub_qmf64_float_c"
"FFmpeg","libavcodec/dcadsp.c:lfe_fir_fixed_c"
"FFmpeg","libavcodec/dcamath.h:norm23"
"FFmpeg","libavcodec/dcadsp.c:lfe_x96_fixed_c"
"FFmpeg","libavcodec/dcadsp.c:sub_qmf32_fixed_c"
"FFmpeg","libavcodec/dcadsp.c:sub_qmf64_fixed_c"
"FFmpeg","libavcodec/dcadsp.c:decor_c"
"FFmpeg","libavcodec/dcadsp.c:dmix_sub_xch_c"
"FFmpeg","libavcodec/dcadsp.c:dmix_sub_c"
"FFmpeg","libavcodec/dcadsp.c:dmix_add_c"
"FFmpeg","libavcodec/dcadsp.c:dmix_scale_c"
"FFmpeg","libavcodec/dcadsp.c:dmix_scale_inv_c"
"FFmpeg","libavcodec/dcadsp.c:assemble_freq_bands_c"
"FFmpeg","libavcodec/dcadsp.c:filter0"
"FFmpeg","libavcodec/dcamath.h:mul22"
"FFmpeg","libavcodec/dcadsp.c:filter1"
"FFmpeg","libavcodec/dcadsp.c:lbr_bank_c"
"FFmpeg","libavcodec/dcadsp.c:lfe_iir_c"
"FFmpeg","libavcodec/dcaenc.c:encode_init"
"FFmpeg","libavcodec/dcaenc.c:hom"
"FFmpeg","libavcodec/dcaenc.c:gammafilter"
"FFmpeg","libavcodec/dcaenc.c:encode_frame"
"FFmpeg","libavcodec/dcaenc.c:subband_transform"
"FFmpeg","libavcodec/dcaenc.c:mul32"
"FFmpeg","libavcodec/dcaenc.c:cos_t"
"FFmpeg","libavcodec/dcaenc.c:lfe_downsample"
"FFmpeg","libavcodec/dcaenc.c:calc_masking"
"FFmpeg","libavcodec/dcaenc.c:adjust_jnd"
"FFmpeg","libavcodec/dcaenc.c:fft"
"FFmpeg","libavcodec/dcaenc.c:sin_t"
"FFmpeg","libavcodec/dcaenc.c:half32"
"FFmpeg","libavcodec/dcaenc.c:get_cb"
"FFmpeg","libavcodec/dcaenc.c:add_cb"
"FFmpeg","libavcodec/dcaenc.c:walk_band_low"
"FFmpeg","libavcodec/dcaenc.c:walk_band_high"
"FFmpeg","libavcodec/dcaenc.c:find_peaks"
"FFmpeg","libavcodec/dcaenc.c:assign_bits"
"FFmpeg","libavcodec/dcaenc.c:init_quantization_noise"
"FFmpeg","libavcodec/dcaenc.c:set_best_abits_code"
"FFmpeg","libavcodec/dcahuff.c:ff_dca_vlc_calc_alloc_bits"
"FFmpeg","libavcodec/dcaenc.c:calc_one_scale"
"FFmpeg","libavcodec/dcaenc.c:quantize_value"
"FFmpeg","libavcodec/dcaenc.c:quantize_all"
"FFmpeg","libavcodec/dcaenc.c:accumulate_huff_bit_consumption"
"FFmpeg","libavcodec/dcahuff.c:ff_dca_vlc_calc_quant_bits"
"FFmpeg","libavcodec/dcaenc.c:set_best_code"
"FFmpeg","libavcodec/dcaenc.c:calc_lfe_scales"
"FFmpeg","libavcodec/dcaenc.c:shift_history"
"FFmpeg","libavcodec/dcaenc.c:put_frame_header"
"FFmpeg","libavcodec/dcaenc.c:put_primary_audio_header"
"FFmpeg","libavcodec/dcaenc.c:put_subframe"
"FFmpeg","libavcodec/dcahuff.c:ff_dca_vlc_enc_alloc"
"FFmpeg","libavcodec/dcaenc.c:put_subframe_samples"
"FFmpeg","libavcodec/dcahuff.c:ff_dca_vlc_enc_quant"
"FFmpeg","libavcodec/dcaenc.c:update_band_masking"
"FFmpeg","libavcodec/dct.c:dct32_func"
"FFmpeg","libavcodec/dct.c:dct_calc_I_c"
"FFmpeg","libavcodec/dct.c:dct_calc_II_c"
"FFmpeg","libavcodec/dct.c:dct_calc_III_c"
"FFmpeg","libavcodec/dct.c:dst_calc_I_c"
"FFmpeg","libavcodec/dct32_template.c:ff_dct32_float"
"FFmpeg","libavcodec/dds.c:dds_decode"
"FFmpeg","libavcodec/texturedsp.c:ff_texturedsp_init"
"FFmpeg","libavcodec/dds.c:parse_pixel_format"
"FFmpeg","libavcodec/dds.c:run_postproc"
"FFmpeg","libavcodec/dds.c:do_swizzle"
"FFmpeg","libavcodec/dds.c:decompress_texture_thread"
"FFmpeg","libavcodec/dfa.c:dfa_decode_init"
"FFmpeg","libavcodec/dfa.c:dfa_decode_frame"
"FFmpeg","libavcodec/dfa.c:dfa_decode_end"
"FFmpeg","libavcodec/dfa.c:decode_copy"
"FFmpeg","libavcodec/dfa.c:decode_tsw1"
"FFmpeg","libavcodec/dfa.c:decode_bdlt"
"FFmpeg","libavcodec/dfa.c:decode_wdlt"
"FFmpeg","libavcodec/dfa.c:decode_tdlt"
"FFmpeg","libavcodec/dfa.c:decode_dsw1"
"FFmpeg","libavcodec/dfa.c:decode_blck"
"FFmpeg","libavcodec/dfa.c:decode_dds1"
"FFmpeg","libavcodec/dirac_parser.c:dirac_parse"
"FFmpeg","libavcodec/dirac_parser.c:find_frame_end"
"FFmpeg","libavcodec/dirac_parser.c:dirac_combine_frame"
"FFmpeg","libavcodec/dirac_parser.c:unpack_parse_unit"
"FFmpeg","libavcodec/dirac_parser.c:dirac_parse_close"
"FFmpeg","libavcodec/diracdec.c:dirac_decode_init"
"FFmpeg","libavcodec/dirac_vlc.c:ff_dirac_golomb_reader_init"
"FFmpeg","libavcodec/dirac_vlc.c:generate_parity_lut"
"FFmpeg","libavcodec/dirac_vlc.c:search_for_golomb"
"FFmpeg","libavcodec/dirac_vlc.c:generate_offset_lut"
"FFmpeg","libavcodec/diracdsp.c:ff_diracdsp_init"
"FFmpeg","libavcodec/x86/diracdsp_init.c:ff_diracdsp_init_x86"
"FFmpeg","libavcodec/videodsp.c:ff_videodsp_init"
"FFmpeg","libavcodec/x86/videodsp_init.c:ff_videodsp_init_x86"
"FFmpeg","libavcodec/diracdec.c:dirac_decode_frame"
"FFmpeg","libavcodec/diracdec.c:get_delayed_pic"
"FFmpeg","libavcodec/diracdec.c:dirac_decode_data_unit"
"FFmpeg","libavcodec/utils.c:ff_set_sar"
"FFmpeg","libavcodec/diracdec.c:alloc_sequence_buffers"
"FFmpeg","libavcodec/diracdec.c:free_sequence_buffers"
"FFmpeg","libavcodec/diracdec.c:get_buffer_with_edge"
"FFmpeg","libavcodec/diracdec.c:alloc_buffers"
"FFmpeg","libavcodec/diracdec.c:dirac_decode_picture_header"
"FFmpeg","libavcodec/golomb.h:dirac_get_se_golomb"
"FFmpeg","libavcodec/diracdec.c:remove_frame"
"FFmpeg","libavcodec/diracdec.c:add_frame"
"FFmpeg","libavcodec/diracdec.c:dirac_unpack_prediction_parameters"
"FFmpeg","libavcodec/diracdec.c:dirac_unpack_block_motion_data"
"FFmpeg","libavcodec/dirac_arith.c:ff_dirac_init_arith_decoder"
"FFmpeg","libavcodec/dirac_arith.h:dirac_get_arith_uint"
"FFmpeg","libavcodec/dirac_arith.h:dirac_get_arith_bit"
"FFmpeg","libavcodec/dirac_arith.h:renorm"
"FFmpeg","libavcodec/dirac_arith.h:refill"
"FFmpeg","libavcodec/diracdec.c:pred_sbsplit"
"FFmpeg","libavcodec/diracdec.c:decode_block_params"
"FFmpeg","libavcodec/diracdec.c:pred_block_mode"
"FFmpeg","libavcodec/diracdec.c:pred_block_dc"
"FFmpeg","libavcodec/diracdec.c:divide3"
"FFmpeg","libavcodec/dirac_arith.h:dirac_get_arith_int"
"FFmpeg","libavcodec/diracdec.c:global_mv"
"FFmpeg","libavcodec/diracdec.c:pred_mv"
"FFmpeg","libavcodec/diracdec.c:propagate_block_data"
"FFmpeg","libavcodec/diracdec.c:dirac_unpack_idwt_params"
"FFmpeg","libavcodec/diracdec.c:init_planes"
"FFmpeg","libavcodec/diracdec.c:dirac_decode_frame_internal"
"FFmpeg","libavcodec/diracdec.c:decode_lowdelay"
"FFmpeg","libavcodec/diracdec.c:subband_coeffs"
"FFmpeg","libavcodec/diracdec.c:intra_dc_prediction_10"
"FFmpeg","libavcodec/diracdec.c:intra_dc_prediction_8"
"FFmpeg","libavcodec/diracdec.c:decode_component"
"FFmpeg","libavcodec/dirac_dwt.c:ff_spatial_idwt_init"
"FFmpeg","libavcodec/dirac_dwt_template.c:ff_spatial_idwt_init_8bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose_dd97i_init_8bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose53i_init_8bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose_dd137i_init_8bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose97i_init_8bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:ff_spatial_idwt_init_10bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose_dd97i_init_10bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose53i_init_10bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose_dd137i_init_10bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose97i_init_10bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:ff_spatial_idwt_init_12bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose_dd97i_init_12bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose53i_init_12bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose_dd137i_init_12bit"
"FFmpeg","libavcodec/dirac_dwt_template.c:spatial_compose97i_init_12bit"
"FFmpeg","libavcodec/x86/dirac_dwt_init.c:ff_spatial_idwt_init_x86"
"FFmpeg","libavcodec/dirac_dwt.c:ff_spatial_idwt_slice2"
"FFmpeg","libavcodec/diracdec.c:select_dsp_funcs"
"FFmpeg","libavcodec/diracdec.c:interpolate_refplane"
"FFmpeg","libavcodec/diracdec.c:init_obmc_weights"
"FFmpeg","libavcodec/diracdec.c:init_obmc_weight"
"FFmpeg","libavcodec/diracdec.c:init_obmc_weight_row"
"FFmpeg","libavcodec/diracdec.c:weight"
"FFmpeg","libavcodec/diracdec.c:mc_row"
"FFmpeg","libavcodec/diracdec.c:block_mc"
"FFmpeg","libavcodec/diracdec.c:add_dc"
"FFmpeg","libavcodec/diracdec.c:mc_subpel"
"FFmpeg","libavcodec/diracdec.c:dirac_decode_end"
"FFmpeg","libavcodec/dirac_vlc.c:ff_dirac_golomb_reader_end"
"FFmpeg","libavcodec/diracdec.c:dirac_decode_flush"
"FFmpeg","libavcodec/diracdec.c:decode_subband_arith"
"FFmpeg","libavcodec/diracdec.c:codeblock"
"FFmpeg","libavcodec/diracdec.c:coeff_unpack_arith_10"
"FFmpeg","libavcodec/diracdec.c:coeff_unpack_arith_8"
"FFmpeg","libavcodec/diracdec.c:coeff_unpack_golomb"
"FFmpeg","libavcodec/diracdec.c:decode_subband_golomb"
"FFmpeg","libavcodec/diracdec.c:decode_hq_slice_row"
"FFmpeg","libavcodec/diracdec.c:decode_hq_slice"
"FFmpeg","libavcodec/dirac_vlc.c:ff_dirac_golomb_read_32bit"
"FFmpeg","libavcodec/dirac_vlc.c:ff_dirac_golomb_read_16bit"
"FFmpeg","libavcodec/diracdec.c:decode_lowdelay_slice"
"FFmpeg","libavcodec/diracdec.c:decode_subband"
"FFmpeg","libavcodec/diracdsp.c:dirac_hpel_filter"
"FFmpeg","libavcodec/diracdsp.c:add_rect_clamped_c"
"FFmpeg","libavcodec/diracdsp.c:put_signed_rect_clamped_8bit_c"
"FFmpeg","libavcodec/diracdsp.c:put_signed_rect_clamped_10bit_c"
"FFmpeg","libavcodec/diracdsp.c:put_signed_rect_clamped_12bit_c"
"FFmpeg","libavcodec/diracdsp.c:add_obmc8_c"
"FFmpeg","libavcodec/diracdsp.c:add_obmc16_c"
"FFmpeg","libavcodec/diracdsp.c:add_obmc32_c"
"FFmpeg","libavcodec/diracdsp.c:weight_dirac_pixels8_c"
"FFmpeg","libavcodec/diracdsp.c:weight_dirac_pixels16_c"
"FFmpeg","libavcodec/diracdsp.c:weight_dirac_pixels32_c"
"FFmpeg","libavcodec/diracdsp.c:biweight_dirac_pixels8_c"
"FFmpeg","libavcodec/diracdsp.c:biweight_dirac_pixels16_c"
"FFmpeg","libavcodec/diracdsp.c:biweight_dirac_pixels32_c"
"FFmpeg","libavcodec/diracdsp.c:dequant_subband_int16_t_c"
"FFmpeg","libavcodec/diracdsp.c:dequant_subband_int32_t_c"
"FFmpeg","libavcodec/diracdsp.c:ff_put_dirac_pixels8_bilinear_c"
"FFmpeg","libavcodec/diracdsp.c:ff_put_dirac_pixels16_bilinear_c"
"FFmpeg","libavcodec/diracdsp.c:ff_put_dirac_pixels32_bilinear_c"
"FFmpeg","libavcodec/diracdsp.c:ff_avg_dirac_pixels8_bilinear_c"
"FFmpeg","libavcodec/diracdsp.c:ff_avg_dirac_pixels16_bilinear_c"
"FFmpeg","libavcodec/diracdsp.c:ff_avg_dirac_pixels32_bilinear_c"
"FFmpeg","libavcodec/dnxhd_parser.c:dnxhd_parse"
"FFmpeg","libavcodec/dnxhd_parser.c:dnxhd_find_frame_end"
"FFmpeg","libavcodec/dnxhd_parser.c:dnxhd_get_hr_frame_size"
"FFmpeg","libavcodec/dnxhddata.c:avpriv_dnxhd_parse_header_prefix"
"FFmpeg","libavcodec/dnxhddata.c:ff_dnxhd_find_cid"
"FFmpeg","libavcodec/dnxhddata.c:dnxhd_find_hr_cid"
"FFmpeg","libavcodec/dnxhddata.c:ff_dnxhd_print_profiles"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_init_thread_copy"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_init"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_frame"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_header"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_get_profile"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_init_vlc"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_close"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_row"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_macroblock"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_dct_block_10_444"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_dct_block_12_444"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_dct_block_12"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_dct_block_10"
"FFmpeg","libavcodec/dnxhddec.c:dnxhd_decode_dct_block_8"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_encode_init"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_get_hr_frame_size"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_init_qmat"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_init_vlc"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_init_rc"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_encode_picture"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_load_picture"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_write_header"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_encode_rdo"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_encode_fast"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_find_qscale"
"FFmpeg","libavcodec/dnxhdenc.c:radix_sort"
"FFmpeg","libavcodec/dnxhdenc.c:radix_count"
"FFmpeg","libavcodec/dnxhdenc.c:get_bucket"
"FFmpeg","libavcodec/dnxhdenc.c:radix_sort_pass"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_setup_threads_slices"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_encode_end"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_encode_thread"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_mb_var_thread"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_calc_bits_thread"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_10bit_dct_quantize_444"
"FFmpeg","libavcodec/mpegvideo_enc.c:ff_block_permute"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_10bit_get_pixels_8x4_sym"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_10bit_dct_quantize"
"FFmpeg","libavcodec/dnxhdenc.c:dnxhd_8bit_get_pixels_8x4_sym"
"FFmpeg","libavcodec/dpcm.c:dpcm_decode_init"
"FFmpeg","libavcodec/dpcm.c:dpcm_decode_frame"
"FFmpeg","libavcodec/dpx.c:decode_frame"
"FFmpeg","libavcodec/dpx.c:read32"
"FFmpeg","libavcodec/dpx.c:read16"
"FFmpeg","libavcodec/dpx.c:read10in32"
"FFmpeg","libavcodec/dpx_parser.c:dpx_parse"
"FFmpeg","libavcodec/dpxenc.c:encode_init"
"FFmpeg","libavcodec/dpxenc.c:encode_frame"
"FFmpeg","libavcodec/dpxenc.c:encode_gbrp10"
"FFmpeg","libavcodec/dpxenc.c:encode_rgb48_10bit"
"FFmpeg","libavcodec/dpxenc.c:encode_gbrp12"
"FFmpeg","libavcodec/dsddec.c:decode_init"
"FFmpeg","libavcodec/dsd.c:ff_init_dsd_data"
"FFmpeg","libavcodec/dsd.c:dsd_ctables_tableinit"
"FFmpeg","libavcodec/dsddec.c:decode_frame"
"FFmpeg","libavcodec/dsd.c:ff_dsd2pcm_translate"
"FFmpeg","libavcodec/dsicinaudio.c:cinaudio_decode_init"
"FFmpeg","libavcodec/dsicinaudio.c:cinaudio_decode_frame"
"FFmpeg","libavcodec/dsicinvideo.c:cinvideo_decode_init"
"FFmpeg","libavcodec/dsicinvideo.c:allocate_buffers"
"FFmpeg","libavcodec/dsicinvideo.c:destroy_buffers"
"FFmpeg","libavcodec/dsicinvideo.c:cinvideo_decode_frame"
