"Subject","Fuzzer","Trial_Nr","Sat_Length","Delta","Crs_Trg_Timeout","Fct_Cov_Timeout","Dfc_Cov_Timeout","Crs_Trg_N_Bugs","Fct_Cov_N_Bugs","Dfc_Cov_N_Bugs","N_UCs","N_Diff_Bugs1","N_Diff_Bugs2","N_Diff_Timeout1","N_Diff_Timeout2","Ratio_Diff_Bugs1","Ratio_Diff_Bugs2","Ratio_Diff_Timeout1","Ratio_Diff_Timeout2"
"Gif2png","AFL",9,480,2,495,495,495,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",9,540,0,570,555,555,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",9,540,1,570,555,555,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",9,540,2,555,555,555,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",9,600,0,630,615,615,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",9,600,1,630,615,615,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",9,600,2,615,615,615,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",10,60,0,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",10,60,1,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",10,60,2,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",10,120,0,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",10,120,1,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",10,120,2,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",10,180,0,555,195,195,1,1,1,4,0,0,360,0,0,0,0.25,0
"Gif2png","AFL",10,180,1,435,195,195,1,1,1,4,0,0,240,0,0,0,0.166666666666667,0
"Gif2png","AFL",10,180,2,420,195,195,1,1,1,4,0,0,225,0,0,0,0.15625,0
"Gif2png","AFL",10,240,0,615,255,255,1,1,1,4,0,0,360,0,0,0,0.25,0
"Gif2png","AFL",10,240,1,495,255,255,1,1,1,4,0,0,240,0,0,0,0.166666666666667,0
"Gif2png","AFL",10,240,2,480,255,255,1,1,1,4,0,0,225,0,0,0,0.15625,0
"Gif2png","AFL",10,300,0,675,315,315,1,1,1,4,0,0,360,0,0,0,0.25,0
"Gif2png","AFL",10,300,1,555,315,315,1,1,1,4,0,0,240,0,0,0,0.166666666666667,0
"Gif2png","AFL",10,300,2,540,315,315,1,1,1,4,0,0,225,0,0,0,0.15625,0
"Gif2png","AFL",10,360,0,735,375,375,1,1,1,4,0,0,360,0,0,0,0.25,0
"Gif2png","AFL",10,360,1,615,375,375,1,1,1,4,0,0,240,0,0,0,0.166666666666667,0
"Gif2png","AFL",10,360,2,600,375,375,1,1,1,4,0,0,225,0,0,0,0.15625,0
"Gif2png","AFL",10,420,0,795,435,435,1,1,1,4,0,0,360,0,0,0,0.25,0
"Gif2png","AFL",10,420,1,675,435,435,1,1,1,4,0,0,240,0,0,0,0.166666666666667,0
"Gif2png","AFL",10,420,2,660,435,435,1,1,1,4,0,0,225,0,0,0,0.15625,0
"Gif2png","AFL",10,480,0,855,495,495,1,1,1,4,0,0,360,0,0,0,0.25,0
"Gif2png","AFL",10,480,1,735,495,495,1,1,1,4,0,0,240,0,0,0,0.166666666666667,0
"Gif2png","AFL",10,480,2,720,495,495,1,1,1,4,0,0,225,0,0,0,0.15625,0
"Gif2png","AFL",10,540,0,915,555,555,1,1,1,4,0,0,360,0,0,0,0.25,0
"Gif2png","AFL",10,540,1,795,555,555,1,1,1,4,0,0,240,0,0,0,0.166666666666667,0
"Gif2png","AFL",10,540,2,780,555,555,1,1,1,4,0,0,225,0,0,0,0.15625,0
"Gif2png","AFL",10,600,0,975,615,615,1,1,1,4,0,0,360,0,0,0,0.25,0
"Gif2png","AFL",10,600,1,855,615,615,1,1,1,4,0,0,240,0,0,0,0.166666666666667,0
"Gif2png","AFL",10,600,2,840,615,615,1,1,1,4,0,0,225,0,0,0,0.15625,0
"Gif2png","AFL",11,60,0,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,60,1,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,60,2,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,120,0,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,120,1,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,120,2,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,180,0,210,195,195,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,180,1,210,195,195,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,180,2,210,195,195,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,240,0,270,255,255,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,240,1,270,255,255,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,240,2,270,255,255,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,300,0,330,315,315,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,300,1,330,315,315,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,300,2,330,315,315,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,360,0,1440,375,375,3,1,1,4,2,0,1065,0,0.5,0,0.739583333333333,0
"Gif2png","AFL",11,360,1,390,375,375,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,360,2,390,375,375,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,420,0,1440,435,435,3,1,1,4,2,0,1005,0,0.5,0,0.697916666666667,0
"Gif2png","AFL",11,420,1,450,435,435,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,420,2,450,435,435,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,480,0,1440,495,495,3,1,1,4,2,0,945,0,0.5,0,0.65625,0
"Gif2png","AFL",11,480,1,510,495,495,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,480,2,510,495,495,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",11,540,0,1440,555,555,3,1,1,4,2,0,885,0,0.5,0,0.614583333333333,0
"Gif2png","AFL",11,540,1,1440,555,555,3,1,1,4,2,0,885,0,0.5,0,0.614583333333333,0
"Gif2png","AFL",11,540,2,1440,555,555,3,1,1,4,2,0,885,0,0.5,0,0.614583333333333,0
"Gif2png","AFL",11,600,0,1440,615,615,3,1,1,4,2,0,825,0,0.5,0,0.572916666666667,0
"Gif2png","AFL",11,600,1,1440,615,615,3,1,1,4,2,0,825,0,0.5,0,0.572916666666667,0
"Gif2png","AFL",11,600,2,1440,615,615,3,1,1,4,2,0,825,0,0.5,0,0.572916666666667,0
"Gif2png","AFL",12,60,0,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,60,1,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,60,2,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,120,0,165,135,135,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,120,1,165,135,135,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,120,2,165,135,135,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,180,0,225,195,195,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,180,1,225,195,195,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,180,2,225,195,195,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,240,0,285,255,255,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,240,1,285,255,255,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,240,2,285,255,255,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,300,0,345,315,315,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,300,1,345,315,315,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,300,2,345,315,315,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,360,0,405,375,375,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,360,1,405,375,375,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,360,2,405,375,375,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,420,0,465,435,435,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,420,1,465,435,435,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,420,2,465,435,435,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,480,0,525,495,495,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,480,1,525,495,495,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,480,2,525,495,495,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,540,0,585,555,555,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,540,1,585,555,555,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,540,2,585,555,555,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,600,0,645,615,615,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,600,1,645,615,615,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",12,600,2,645,615,615,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,60,0,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,60,1,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,60,2,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",13,120,0,165,135,135,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,120,1,165,135,135,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,120,2,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",13,180,0,225,195,195,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,180,1,225,195,195,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,180,2,210,195,195,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",13,240,0,285,255,255,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,240,1,285,255,255,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",13,240,2,270,255,255,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",13,300,0,630,315,315,2,2,2,4,0,0,315,0,0,0,0.21875,0
"Gif2png","AFL",13,300,1,615,315,315,2,2,2,4,0,0,300,0,0,0,0.208333333333333,0
"Gif2png","AFL",13,300,2,615,315,315,2,2,2,4,0,0,300,0,0,0,0.208333333333333,0
"Gif2png","AFL",13,360,0,1035,375,375,2,2,2,4,0,0,660,0,0,0,0.458333333333333,0
"Gif2png","AFL",13,360,1,690,375,375,2,2,2,4,0,0,315,0,0,0,0.21875,0
"Gif2png","AFL",13,360,2,675,375,375,2,2,2,4,0,0,300,0,0,0,0.208333333333333,0
"Gif2png","AFL",13,420,0,1440,435,435,2,2,2,4,0,0,1005,0,0,0,0.697916666666667,0
"Gif2png","AFL",13,420,1,750,435,435,2,2,2,4,0,0,315,0,0,0,0.21875,0
"Gif2png","AFL",13,420,2,735,435,435,2,2,2,4,0,0,300,0,0,0,0.208333333333333,0
"Gif2png","AFL",13,480,0,1440,495,495,2,2,2,4,0,0,945,0,0,0,0.65625,0
"Gif2png","AFL",13,480,1,810,495,495,2,2,2,4,0,0,315,0,0,0,0.21875,0
"Gif2png","AFL",13,480,2,795,495,495,2,2,2,4,0,0,300,0,0,0,0.208333333333333,0
"Gif2png","AFL",13,540,0,1440,555,555,2,2,2,4,0,0,885,0,0,0,0.614583333333333,0
"Gif2png","AFL",13,540,1,870,555,555,2,2,2,4,0,0,315,0,0,0,0.21875,0
"Gif2png","AFL",13,540,2,855,555,555,2,2,2,4,0,0,300,0,0,0,0.208333333333333,0
"Gif2png","AFL",13,600,0,1440,615,615,2,2,2,4,0,0,825,0,0,0,0.572916666666667,0
"Gif2png","AFL",13,600,1,930,615,615,2,2,2,4,0,0,315,0,0,0,0.21875,0
"Gif2png","AFL",13,600,2,915,615,615,2,2,2,4,0,0,300,0,0,0,0.208333333333333,0
"Gif2png","AFL",14,60,0,105,75,75,2,2,2,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",14,60,1,90,75,75,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,60,2,90,75,75,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,120,0,165,135,135,2,2,2,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",14,120,1,150,135,135,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,120,2,150,135,135,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,180,0,225,195,195,2,2,2,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",14,180,1,210,195,195,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,180,2,210,195,195,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,240,0,285,255,255,2,2,2,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",14,240,1,270,255,255,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,240,2,270,255,255,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,300,0,345,315,315,2,2,2,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",14,300,1,330,315,315,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,300,2,330,315,315,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,360,0,405,375,375,2,2,2,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",14,360,1,390,375,375,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,360,2,390,375,375,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,420,0,465,435,435,2,2,2,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",14,420,1,450,435,435,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,420,2,450,435,435,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,480,0,1020,495,495,2,2,2,4,0,0,525,0,0,0,0.364583333333333,0
"Gif2png","AFL",14,480,1,525,495,495,2,2,2,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",14,480,2,510,495,495,2,2,2,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",14,540,0,1080,555,555,2,2,2,4,0,0,525,0,0,0,0.364583333333333,0
"Gif2png","AFL",14,540,1,1080,555,555,2,2,2,4,0,0,525,0,0,0,0.364583333333333,0
"Gif2png","AFL",14,540,2,1050,555,555,2,2,2,4,0,0,495,0,0,0,0.34375,0
"Gif2png","AFL",14,600,0,1140,615,615,2,2,2,4,0,0,525,0,0,0,0.364583333333333,0
"Gif2png","AFL",14,600,1,1140,615,615,2,2,2,4,0,0,525,0,0,0,0.364583333333333,0
"Gif2png","AFL",14,600,2,1110,615,615,2,2,2,4,0,0,495,0,0,0,0.34375,0
"Gif2png","AFL",15,60,0,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",15,60,1,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",15,60,2,75,75,75,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",15,120,0,165,135,135,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",15,120,1,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",15,120,2,135,135,135,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",15,180,0,225,195,195,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",15,180,1,210,195,195,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",15,180,2,195,195,195,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",15,240,0,285,255,255,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",15,240,1,270,255,255,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",15,240,2,255,255,255,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",15,300,0,345,315,315,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",15,300,1,330,315,315,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",15,300,2,315,315,315,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",15,360,0,915,375,375,1,1,1,4,0,0,540,0,0,0,0.375,0
"Gif2png","AFL",15,360,1,390,375,375,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",15,360,2,375,375,375,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",15,420,0,975,435,435,1,1,1,4,0,0,540,0,0,0,0.375,0
"Gif2png","AFL",15,420,1,840,435,435,1,1,1,4,0,0,405,0,0,0,0.28125,0
"Gif2png","AFL",15,420,2,840,435,435,1,1,1,4,0,0,405,0,0,0,0.28125,0
"Gif2png","AFL",15,480,0,1035,495,495,1,1,1,4,0,0,540,0,0,0,0.375,0
"Gif2png","AFL",15,480,1,900,495,495,1,1,1,4,0,0,405,0,0,0,0.28125,0
"Gif2png","AFL",15,480,2,900,495,495,1,1,1,4,0,0,405,0,0,0,0.28125,0
"Gif2png","AFL",15,540,0,1095,555,555,1,1,1,4,0,0,540,0,0,0,0.375,0
"Gif2png","AFL",15,540,1,960,555,555,1,1,1,4,0,0,405,0,0,0,0.28125,0
"Gif2png","AFL",15,540,2,960,555,555,1,1,1,4,0,0,405,0,0,0,0.28125,0
"Gif2png","AFL",15,600,0,1155,615,615,1,1,1,4,0,0,540,0,0,0,0.375,0
"Gif2png","AFL",15,600,1,1020,615,615,1,1,1,4,0,0,405,0,0,0,0.28125,0
"Gif2png","AFL",15,600,2,1020,615,615,1,1,1,4,0,0,405,0,0,0,0.28125,0
"Gif2png","AFL",16,60,0,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,60,1,90,75,75,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,60,2,75,75,75,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,120,0,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,120,1,150,135,135,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,120,2,135,135,135,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,180,0,210,195,195,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,180,1,210,195,195,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,180,2,195,195,195,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,240,0,270,255,255,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,240,1,270,255,255,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,240,2,255,255,255,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,300,0,330,315,315,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,300,1,330,315,315,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,300,2,315,315,315,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,360,0,390,375,375,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,360,1,390,375,375,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,360,2,375,375,375,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,420,0,450,435,435,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,420,1,450,435,435,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,420,2,435,435,435,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,480,0,510,495,495,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,480,1,510,495,495,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,480,2,495,495,495,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,540,0,570,555,555,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,540,1,570,555,555,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,540,2,555,555,555,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",16,600,0,630,615,615,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,600,1,630,615,615,1,1,1,4,0,0,15,0,0,0,0.0104166666666667,0
"Gif2png","AFL",16,600,2,615,615,615,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",17,60,0,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,60,1,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,60,2,105,75,75,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,120,0,285,135,135,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,120,1,165,135,135,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,120,2,165,135,135,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,180,0,345,195,195,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,180,1,225,195,195,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,180,2,225,195,195,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,240,0,405,255,255,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,240,1,285,255,255,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,240,2,285,255,255,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,300,0,465,315,315,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,300,1,345,315,315,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,300,2,345,315,315,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,360,0,525,375,375,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,360,1,405,375,375,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,360,2,405,375,375,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,420,0,585,435,435,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,420,1,465,435,435,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,420,2,465,435,435,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,480,0,645,495,495,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,480,1,525,495,495,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,480,2,525,495,495,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,540,0,705,555,555,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,540,1,585,555,555,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,540,2,585,555,555,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,600,0,765,615,615,1,1,1,4,0,0,150,0,0,0,0.104166666666667,0
"Gif2png","AFL",17,600,1,645,615,615,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",17,600,2,645,615,615,1,1,1,4,0,0,30,0,0,0,0.0208333333333333,0
"Gif2png","AFL",18,60,0,75,75,75,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,60,1,75,75,75,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,60,2,75,75,75,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,120,0,135,135,135,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,120,1,135,135,135,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,120,2,135,135,135,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,180,0,195,195,195,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,180,1,195,195,195,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,180,2,195,195,195,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,240,0,255,255,255,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,240,1,255,255,255,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,240,2,255,255,255,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,300,0,315,315,315,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,300,1,315,315,315,1,1,1,4,0,0,0,0,0,0,0,0
"Gif2png","AFL",18,300,2,315,315,315,1,1,1,4,0,0,0,0,0,0,0,0
